,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
3539,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Great quality, fit for men is super and hand wash and dry is easy and looks like new after each wash.

",0,1-Sep-20,,p,"

  Great quality, fit for men is super and hand wash and dry is easy and looks like new after each wash.

"
3540,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  XL fits adult male comfortably. I don't know about the longevity or after washing but for now great masks.

",0,1-Sep-20,,p,"

  XL fits adult male comfortably. I don't know about the longevity or after washing but for now great masks.

"
3541,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Comfortable and very soft. Easy to breathe through. I hope they hold up in the wash and over time, but it appears they will.

",0,14-Aug-20,,p,"

  Comfortable and very soft. Easy to breathe through. I hope they hold up in the wash and over time, but it appears they will.

"
3542,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I ordered these to use for my workouts. It’s very comfortable and lite weight. I wash after every use and it still fits the same.

",0,21-Aug-20,,p,"

  I ordered these to use for my workouts. It’s very comfortable and lite weight. I wash after every use and it still fits the same.

"
3543,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These masks are sturdily made, fit well, and do the job. They retain their shape and size when washed.

",0,16-Sep-20,,p,"

  These masks are sturdily made, fit well, and do the job. They retain their shape and size when washed.

"
3544,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I am very happy with these face masks.  They are comfortable to wear and the bands don't pull on my ears causing me to look like Dumbo.  I have a moustache/beard and the mask easily covers both my nose and mouth.

",0,1-Aug-20,,p,"

  I am very happy with these face masks.  They are comfortable to wear and the bands don't pull on my ears causing me to look like Dumbo.  I have a moustache/beard and the mask easily covers both my nose and mouth.

"
3545,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I’m an adult but I have a tiny, round face and the YA/medium was too big. The kids/small is perfect!! Really fast shipping. I’m very satisfied.

",0,26-Sep-20,,p,"

  I’m an adult but I have a tiny, round face and the YA/medium was too big. The kids/small is perfect!! Really fast shipping. I’m very satisfied.

"
3546,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These are probably the most comfortable marks I own! It's easy to breath with then and they don't feel hot.

",0,24-Aug-20,,p,"

  These are probably the most comfortable marks I own! It's easy to breath with then and they don't feel hot.

"
3547,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Very soft and easy to wear! Looks like we may be having to wear these for a bit.... so might as well have nice ones!

",0,16-Jul-20,,p,"

  Very soft and easy to wear! Looks like we may be having to wear these for a bit.... so might as well have nice ones!

"
3548,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I finally found a mask that fits!! I’m so happy! Every other mask I’ve tried is too big!!

",1,29-Jul-20,,p,"

  I finally found a mask that fits!! I’m so happy! Every other mask I’ve tried is too big!!

"
3549,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Overall the material is breathable and washable.  NOTE:  This mask should not be used by medical personnel as it is NOT an N95 Masks.  It's good for general public use.

",0,27-Jun-20,,p,"

  Overall the material is breathable and washable.  NOTE:  This mask should not be used by medical personnel as it is NOT an N95 Masks.  It's good for general public use.

"
3550,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Well constructed, fits well and easy to clean - pretty much hits all the ""high notes"" for a reusable mask.

",0,22-Aug-20,,p,"

  Well constructed, fits well and easy to clean - pretty much hits all the ""high notes"" for a reusable mask.

"
3551,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  the fit around the nose area gets loose after awhile. The moisture fogs my glasses from then on.

",0,3-Oct-20,,n,"

  the fit around the nose area gets loose after awhile. The moisture fogs my glasses from then on.

"
3552,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Great fit, appears durable but also lightweight! Recommend as I love purchased other black masks on amazon but these are the ones!

",0,5-Aug-20,,p,"

  Great fit, appears durable but also lightweight! Recommend as I love purchased other black masks on amazon but these are the ones!

"
3553,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  There are not easy to breath through. I think because of the nylon like material on the outside and they fog my glasses badly.

",0,10-Oct-20,,p,"

  There are not easy to breath through. I think because of the nylon like material on the outside and they fog my glasses badly.

"
3554,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  My husband has a big face and most masks don't fit him. This one soes and he says it is very comfortable.

",0,20-Aug-20,,p,"

  My husband has a big face and most masks don't fit him. This one soes and he says it is very comfortable.

"
3555,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",3,"

  I purchased Small for my 5 yo kid and the masks are way too loose (and he has a big head). They will probably fit adults better.

",0,17-Aug-20,,n,"

  I purchased Small for my 5 yo kid and the masks are way too loose (and he has a big head). They will probably fit adults better.

"
3556,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These are comfortable and light weight but they have a strange smell that has not come out after repeated washing.

",0,13-Aug-20,,p,"

  These are comfortable and light weight but they have a strange smell that has not come out after repeated washing.

"
3557,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  Is easy to breath through. Not sure how good it works in regards to virus protection but it is easy to breathe.

",0,28-Jul-20,,n,"

  Is easy to breath through. Not sure how good it works in regards to virus protection but it is easy to breathe.

"
3558,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Order a size up , my measurement priced too small, does not cover as well as hoped. Elastic a bit too tight

",0,5-Aug-20,,p,"

  Order a size up , my measurement priced too small, does not cover as well as hoped. Elastic a bit too tight

"
3559,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  This mask is the only mask I wear since getting. Once I threaded some floral wire into binding channel of mask it is the only mask I've had that doesn't fog my glasses. Extremely comfortable.

",0,2-Oct-20,,p,"

  This mask is the only mask I wear since getting. Once I threaded some floral wire into binding channel of mask it is the only mask I've had that doesn't fog my glasses. Extremely comfortable.

"
3560,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  The XL is not much larger than most and the little cords that goes behind the ears are kind of rough.

",0,5-Sep-20,,p,"

  The XL is not much larger than most and the little cords that goes behind the ears are kind of rough.

"
3561,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Large enough to cover my hubby’s face. They are soft and breathable. I bought two packs so he always has a fresh one.

",0,19-Aug-20,,p,"

  Large enough to cover my hubby’s face. They are soft and breathable. I bought two packs so he always has a fresh one.

"
3562,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Glad I was able to find over-sized face masks that fit my face. These fit when the one size fits all ones won't.

",0,16-Aug-20,,p,"

  Glad I was able to find over-sized face masks that fit my face. These fit when the one size fits all ones won't.

"
3563,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  The fabric is extremely soft & durable.  All other masks I tried were too tight behind my ears...these are perfect.

",0,15-Aug-20,,p,"

  The fabric is extremely soft & durable.  All other masks I tried were too tight behind my ears...these are perfect.

"
3564,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  Three ply construction appears to present effect barrier to virus. Comfortable. Fits my teenager's face nicely.

",0,13-Sep-20,,n,"

  Three ply construction appears to present effect barrier to virus. Comfortable. Fits my teenager's face nicely.

"
3565,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Best fit . Bought for my husband all the ones he had were very tight on his face, this one gives him breathing room

",0,10-Jul-20,,p,"

  Best fit . Bought for my husband all the ones he had were very tight on his face, this one gives him breathing room

"
3566,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Actually fits XL head (for someone who has not been able to wear a baseball hat because they don’t make them large enough)

",0,5-Sep-20,,p,"

  Actually fits XL head (for someone who has not been able to wear a baseball hat because they don’t make them large enough)

"
3567,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I love these masks. These masks are soft and comfortable. They fit perfectly and stay in place. They are not suffocating. These masks are the best I have tried so far.I highly recommend them.

",0,3-Oct-20,,p,"

  I love these masks. These masks are soft and comfortable. They fit perfectly and stay in place. They are not suffocating. These masks are the best I have tried so far.I highly recommend them.

"
3568,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  We were finally able to find a mask that fits my husband. He has a wider face and regular masks would be super snug on him and this one fits perfectly. He is not big or overweight, just a wider face man.

",0,3-Jul-20,,p,"

  We were finally able to find a mask that fits my husband. He has a wider face and regular masks would be super snug on him and this one fits perfectly. He is not big or overweight, just a wider face man.

"
3569,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  They smell a little chemically when they arrive, wash them before you wear them!!  Otherwise fine!!!

",0,16-Aug-20,,p,"

  They smell a little chemically when they arrive, wash them before you wear them!!  Otherwise fine!!!

"
3570,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  6 year old is very comfortable in this mask.  Others have been hard to breathe. Well made. I am going to check for adult size next. Ear loops can be tied for fit.

",0,14-Sep-20,,p,"

  6 year old is very comfortable in this mask.  Others have been hard to breathe. Well made. I am going to check for adult size next. Ear loops can be tied for fit.

"
3571,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Nice and soft and fits well. Shrinks a bit after washing and drying but stretched back out to fit quickly.

",0,21-Jul-20,,p,"

  Nice and soft and fits well. Shrinks a bit after washing and drying but stretched back out to fit quickly.

"
3572,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I measured as instructed and the medium is still way too large on me. There's also a gross chemical smell.

",0,18-Aug-20,,p,"

  I measured as instructed and the medium is still way too large on me. There's also a gross chemical smell.

"
3573,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  It seems as good as such a thing can be. I've actually figured out which end is right side up.

",0,4-Sep-20,,p,"

  It seems as good as such a thing can be. I've actually figured out which end is right side up.

"
3574,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  These are the best masks I have found so far.  They are comfortable, breathable, stretchable and fit perfectly.

",0,10-Jul-20,,p,"

  These are the best masks I have found so far.  They are comfortable, breathable, stretchable and fit perfectly.

"
3575,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  The extra large is a perfect fit for a man’s face. Very comfortable, very soft and breathable. Received in about three days from order date. Will order again if I need more.

",0,1-Jul-20,,p,"

  The extra large is a perfect fit for a man’s face. Very comfortable, very soft and breathable. Received in about three days from order date. Will order again if I need more.

"
3576,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Fits comfortably on the face and ears. I hand wash in hung to dry and they came out like brand new.

",0,12-Aug-20,,p,"

  Fits comfortably on the face and ears. I hand wash in hung to dry and they came out like brand new.

"
3577,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  These are super lightweight and easy on the ears. Perfect for wearing for long periods of time.

",0,8-Aug-20,,n,"

  These are super lightweight and easy on the ears. Perfect for wearing for long periods of time.

"
3578,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I bought two sets of these they are washable and fit nice over the nose and mouth very comfortable

",0,25-Aug-20,,p,"

  I bought two sets of these they are washable and fit nice over the nose and mouth very comfortable

"
3579,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  I got a size too small apparently. Seems to work ok but always have to pull the nose up.

",0,25-Sep-20,,p,"

  I got a size too small apparently. Seems to work ok but always have to pull the nose up.

"
3580,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Very comfortable, fits nicely, soft fabric & nice color. Price is great for pack of 3!

",0,5-Oct-20,,p,"

  Very comfortable, fits nicely, soft fabric & nice color. Price is great for pack of 3!

"
3581,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  No metal at top to oonch around nose. Flimsy. Not recommended since intended for safety.

",0,24-Sep-20,,p,"

  No metal at top to oonch around nose. Flimsy. Not recommended since intended for safety.

"
3582,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I looked for childrens masks on here evn though I am 22, all masks I’ve tried just seem to fall off my face or look very loose and it’s uncomfortable. This mask is PERFECT for me. The first mask I’ve ever tried that fits my face perfectly!!!! I got size small. So happy with it.

",0,9-Sep-20,,p,"

  I looked for childrens masks on here evn though I am 22, all masks I’ve tried just seem to fall off my face or look very loose and it’s uncomfortable. This mask is PERFECT for me. The first mask I’ve ever tried that fits my face perfectly!!!! I got size small. So happy with it.

"
3583,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I bought the xl for a chap with a bushy beard. They fit and are nice and large. Would recommend.

",0,14-Aug-20,,p,"

  I bought the xl for a chap with a bushy beard. They fit and are nice and large. Would recommend.

"
3584,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  They fit well... they are comfortable....and with three layers they should provide very good protection.

",0,11-Jul-20,,p,"

  They fit well... they are comfortable....and with three layers they should provide very good protection.

"
3585,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",2,"

  Comfortable, easy to breathThere is nothing special about these, I am pleased with my choice.

",0,5-Jul-20,,n,"

  Comfortable, easy to breathThere is nothing special about these, I am pleased with my choice.

"
3586,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",2,"

  These are the best masks we’ve bought so far-fit both husband and me very well.

",0,11-Oct-20,,n,"

  These are the best masks we’ve bought so far-fit both husband and me very well.

"
3587,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Very soft. Not as thick as I’d like them to be. but it’s not very thin either. Quick delivery.

",0,6-Aug-20,,p,"

  Very soft. Not as thick as I’d like them to be. but it’s not very thin either. Quick delivery.

"
3588,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  The best thing about these masks is they are easy to breathe through.  Lightweight  and the medium fit perfectly.  I  purchased  6 masks and shared them with my husband and son.

",0,1-Aug-20,,p,"

  The best thing about these masks is they are easy to breathe through.  Lightweight  and the medium fit perfectly.  I  purchased  6 masks and shared them with my husband and son.

"
3589,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  After a few weeks of use and several washes, these hold up, are soft and get the job done.

",0,22-Aug-20,,p,"

  After a few weeks of use and several washes, these hold up, are soft and get the job done.

"
3590,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  Overall it seems well made. It's comfortable, affordable, reusable, not too thick.

",0,23-Sep-20,,n,"

  Overall it seems well made. It's comfortable, affordable, reusable, not too thick.

"
3591,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Large size fits my husband perfectly. Masks seem well made and cover down below the chin.

",0,23-Aug-20,,p,"

  Large size fits my husband perfectly. Masks seem well made and cover down below the chin.

"
3592,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These mask are breathable and form fitting to my face. The size was very accruate.

",0,29-Aug-20,,p,"

  These mask are breathable and form fitting to my face. The size was very accruate.

"
3593,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  My husband has a pretty big head and these fit him perfect. He teaches and has to wear one all day while talking and said it’s very comfortable.

",0,15-Aug-20,,p,"

  My husband has a pretty big head and these fit him perfect. He teaches and has to wear one all day while talking and said it’s very comfortable.

"
3594,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Does the job I need to do protect my face my mask when I go out and protect me from others

",0,20-Sep-20,,p,"

  Does the job I need to do protect my face my mask when I go out and protect me from others

"
3595,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Does the job that I need to worry about protect me from others in this disease is the

",0,20-Sep-20,,p,"

  Does the job that I need to worry about protect me from others in this disease is the

"
3596,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  Overpriced cloth.  Look for a quality assurance label.  N95 keeps 95% of particles out.  This is like wearing panties over your face.

",0,5-Sep-20,,n,"

  Overpriced cloth.  Look for a quality assurance label.  N95 keeps 95% of particles out.  This is like wearing panties over your face.

"
3597,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Wonderful mask, I enjoy the nose notch. It covers my face nicely. I would go a size up if you are concerned about it fitting.

",0,30-Jul-20,,p,"

  Wonderful mask, I enjoy the nose notch. It covers my face nicely. I would go a size up if you are concerned about it fitting.

"
3598,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I don't think this is any more breathable than the cheap medical masks. Was hoping for better.

",0,7-Jul-20,,p,"

  I don't think this is any more breathable than the cheap medical masks. Was hoping for better.

"
3599,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",3,"

  Light weight, very safe and easy to wash and looks new after each washing.

",0,2-Sep-20,,n,"

  Light weight, very safe and easy to wash and looks new after each washing.

"
3600,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These kept falling under my nose and I had to keep pulling them up which was annoying.

",0,8-Aug-20,,p,"

  These kept falling under my nose and I had to keep pulling them up which was annoying.

"
3601,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  I bought two packs. I like the plain color, they are comfortable and breathable.

",0,26-Aug-20,,p,"

  I bought two packs. I like the plain color, they are comfortable and breathable.

"
3602,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  They are Cotton. But I  don't think they are Large, even though that is what I ordered.

",0,16-Sep-20,,p,"

  They are Cotton. But I  don't think they are Large, even though that is what I ordered.

"
3603,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  It worked on me but way too tight for husband. Best for those with narrower faces.

",0,12-Aug-20,,n,"

  It worked on me but way too tight for husband. Best for those with narrower faces.

"
3604,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",3,"

  Have used these masks for several weeks. Wash well and fit well  we are ordering more.

",0,14-Aug-20,,n,"

  Have used these masks for several weeks. Wash well and fit well  we are ordering more.

"
3605,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Well-made and decent breath-ability, but I find the ear-loop comfort a bit lacking.

",0,10-Aug-20,,p,"

  Well-made and decent breath-ability, but I find the ear-loop comfort a bit lacking.

"
3606,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  The CDC recommends three-ply masks, and these fit the recommendation. They look well-made.

",0,7-Jul-20,,p,"

  The CDC recommends three-ply masks, and these fit the recommendation. They look well-made.

"
3607,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I picked a Large one and it was perfect. I hand washed it everyday and still like new.

",0,23-Jul-20,,p,"

  I picked a Large one and it was perfect. I hand washed it everyday and still like new.

"
3608,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I bought these for work, and they fit great, wasn’t hard to breathe especially in the heat, and I have a bigger face so it stretched perfectly fine

",0,23-Aug-20,,p,"

  I bought these for work, and they fit great, wasn’t hard to breathe especially in the heat, and I have a bigger face so it stretched perfectly fine

"
3609,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Really pleased with these masks. I might buy some more. They fit well and seem to be high quality.

",0,18-Aug-20,,p,"

  Really pleased with these masks. I might buy some more. They fit well and seem to be high quality.

"
3610,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I like the material. The fit is snug, but they sent me size small, and I ordered the medium.

",0,16-Jul-20,,p,"

  I like the material. The fit is snug, but they sent me size small, and I ordered the medium.

"
3611,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Got them, tossed them in the washer. They came out nice. Good fit, doesn’t press on your nose.

",0,20-Jul-20,,p,"

  Got them, tossed them in the washer. They came out nice. Good fit, doesn’t press on your nose.

"
3612,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Bought the wrong size, but I made it work. Very soft material and waterproof.

",0,2-Oct-20,,p,"

  Bought the wrong size, but I made it work. Very soft material and waterproof.

"
